Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.452519,0.462364,-0.194323,0.388818,0.449601,-0.463975,0.314123,0.10568,-0.493718,0.408835,-0.239266,-0.154882,0.110096,-0.446675,0.327265,0.0414143,0.135488,0.515498,-0.04887,0.101296,0.513883,-0.535144,0.221163,0.47036,-0.39217,0.413612,-0.361093,-0.0682491,0.269032,-0.339958,0.191538,-0.283274,0.191785,0.462134,-0.187018,-0.0102356,-0.382427,-0.443532,-0.186912,-0.115375,-0.194605,-0.317914,-0.15924,0.260314,-0.248256,0.0983958,0.230928,0.0385989,0.529476,0.221442;-1.18413,-13.7614,-16.684,4.82718
1;0.2243,0.588291,0.038804,0.810335,0.646152,-0.055324,0.392734,0.334993,-0.687169,0.698673,-0.330873,-0.351461,-0.0620022,-0.397577,0.341364,0.244297,0.455237,0.291956,0.065735,0.434373,0.798169,0.138964,0.346699,0.523793,0.0980201,0.545978,-0.224381,-0.0823878,0.0217974,-0.460358,0.338273,-0.615456,-0.380264,0.381611,-0.00423168,0.025072,-0.518369,-0.52636,-0.595873,0.175883,-0.401108,-0.331868,-0.565003,0.246443,-0.407662,0.269275,0.130712,0.0676161,0.46369,0.294924;-4.29082,-35.11,-10.4807,40.7113
2;0.208998,0.654346,0.286079,0.841762,0.487672,-0.406242,0.418993,0.200877,-0.73348,0.300146,-0.271902,-0.544051,-0.0350081,-0.0603488,0.322133,0.28775,0.291264,0.235952,0.0137685,0.40635,0.811368,0.598108,0.304316,0.220577,0.685144,0.375768,-0.489222,0.0823026,-0.0439207,-0.37749,0.407635,-0.714045,-0.654654,0.297099,-0.00503129,0.124924,-0.53366,-0.393084,-0.788382,0.0841641,-0.29313,-0.198622,-0.0617136,0.327592,-0.57627,0.326374,-0.00478218,-0.0673616,0.599997,0.163075;-3.91943,-10.073,-19.0208,29.1212
3;0.4207,0.688004,0.303471,0.786789,0.387232,-0.6012,0.303997,0.0729561,-0.670758,0.198562,-0.321751,-0.540414,0.194253,0.03946,0.359481,0.262884,-0.0194234,0.0217639,0.0131482,0.557091,0.770528,0.811596,0.389322,0.540293,0.766509,0.242071,-0.629776,0.157067,-0.163547,-0.365627,0.478717,-0.548504,-0.585067,0.377983,-0.334394,0.191088,-0.517295,-0.226987,-0.628401,-0.200864,-0.390204,-0.191536,-0.0968815,0.325801,-0.551816,0.395617,0.202648,-0.24661,0.507833,0.204995;-6.1993,-17.0483,-7.77026,13.6733
4;0.461419,0.662718,0.272924,0.766866,0.459316,-0.676494,0.0132486,0.0699396,-0.669162,0.367767,-0.429266,-0.639948,0.337024,-0.146013,0.437529,0.216488,-0.229683,0.00309898,-0.0646192,0.616876,0.756693,0.729771,0.470981,0.622988,0.761572,0.176229,-0.631298,0.191042,-0.151655,-0.454264,0.478611,-0.468687,-0.521914,0.3945,-0.221135,0.199511,-0.513419,0.0379296,-0.816754,-0.230223,-0.44501,-0.184166,-0.142633,0.209273,-0.529746,0.445268,0.240048,-0.368014,0.473721,0.236481;-3.50572,-29.4169,-3.94383,8.04332
5;0.374314,0.643686,0.261712,0.808916,0.375366,-0.640653,-0.113624,0.0853973,-0.65713,0.359847,-0.436186,-0.673979,0.342899,-0.196156,0.513695,0.0782563,-0.0814226,-0.0764312,-0.0629378,0.628191,0.794249,0.702218,0.519924,0.665633,0.786097,0.201687,-0.682132,0.182107,-0.0798562,-0.459187,0.474045,-0.49262,-0.422407,0.440469,-0.123258,0.197655,-0.559063,-0.0579954,-0.887091,-0.226714,-0.435752,-0.275555,-0.196905,0.286449,-0.52843,0.357288,0.172078,-0.353421,0.365751,0.270228;-5.8845,-40.4543,-6.83291,5.13352
6;-0.2222,0.749526,-0.202332,0.764431,0.0149139,-0.174035,-0.224227,0.471682,-0.573334,0.623649,-0.435954,-0.373146,0.360462,-0.567466,0.422723,-0.317393,-0.44034,-0.038423,-0.172398,0.252552,0.936932,0.721896,0.746546,0.517857,0.869554,0.339263,-0.874996,0.0740951,0.127171,-0.673653,0.677315,-0.0495395,-0.510233,0.180833,-0.294747,0.0757659,-0.397301,-0.419474,-0.968349,-0.204543,0.0797678,-0.562301,0.12784,0.707071,-0.552021,0.524974,0.406435,-0.629861,0.748372,-0.11896;1.72758,-63.081,-22.9867,1.62914
7;0.538376,0.358155,0.592012,0.394808,0.706025,-0.779865,0.179984,0.192793,-0.868974,0.540978,-0.663543,-0.849511,0.593709,-0.493003,0.78077,0.497273,-0.531431,0.0534076,-0.0715139,0.515814,0.788391,0.902066,0.605644,0.893723,0.674361,-0.0859715,-0.353982,0.570177,-0.311186,-0.60535,0.577338,-0.773567,-0.619709,0.740827,-0.0319259,-0.432967,-0.787331,-0.0603629,-0.901486,-0.487965,-0.214413,0.116542,0.25237,0.437584,-0.782307,0.328567,-0.243447,-0.109196,0.658263,-0.0327364;13.7831,-13.606,-24.9527,33.96
8;0.575348,0.674601,0.427426,0.901532,0.512461,-0.809836,0.500416,0.116997,-0.567279,0.841491,-0.593413,-0.743203,0.302621,-0.433472,0.799206,0.491169,-0.680991,-0.174896,-0.32972,0.888348,0.838465,0.71783,0.391516,0.935287,0.805373,-0.143325,-0.472805,0.44329,-0.275386,-0.764706,0.844508,-0.681224,-0.78039,0.70653,0.30452,-0.356771,-0.762729,-0.135469,-0.723933,-0.435068,-0.130772,0.385801,-0.135949,0.0615905,-0.678822,0.42633,-0.229408,-0.136801,0.579256,0.344038;-5.38095,-15.413,-10.6721,29.6115
9;0.0604506,0.773745,0.259207,0.86209,-0.100315,-0.394675,0.280745,0.561647,-0.568414,0.891046,-0.54089,-0.750797,0.468328,-0.617703,0.819368,-0.196479,-0.7958,-0.192969,-0.135576,0.631793,0.941267,0.772773,0.683895,0.928293,0.922734,0.0549508,-0.829438,0.449257,0.212565,-0.895972,0.893124,-0.526677,-0.923858,0.395298,0.213789,-0.361702,-0.735505,-0.616459,-0.93571,-0.479667,0.396569,0.130305,0.423081,0.628868,-0.750257,0.443546,-0.0903647,-0.550462,0.733463,-0.102857;-8.43342,-20.1049,-39.3143,31.4095
