Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.407176,-0.524111,0.512442,-0.235226,-0.366802,-0.404728,-0.50666,0.416615,-0.175304,0.15104,-0.508553,-0.143308,0.188959,0.494988,0.321344,-0.347113,-0.165682,-0.421859,0.0466138,0.174438,-0.269739,0.365667,0.12297,-0.42394,0.392781,-0.302206,0.27373,0.336238,-0.220057,0.014509,0.180253,-0.434812,-0.257928,-0.0809324,-0.372336,0.332296,0.170725,0.248843,0.37225,0.313739,-0.0058131,-0.208793,0.529647,-0.22625,0.289886,-0.398606,-0.374364,0.0257433,-0.21222,0.0451856;-265.678,1128.6,953.576,1484.19
1;0.586149,-0.427736,0.585768,-0.485291,-0.122972,-0.253925,-0.836466,0.16858,-0.17835,-0.071504,-0.44339,0.0804775,0.687933,0.594525,0.42339,-0.0350152,0.289597,-0.636415,-0.23366,0.246011,-0.588688,0.163129,0.336797,-0.543834,0.370791,-0.215558,0.367668,0.176974,0.0899665,0.019849,0.0789697,-0.404035,-0.395679,-0.669206,-0.342336,0.328996,0.39217,0.409321,0.320231,0.340651,0.386226,-0.331986,0.287478,-0.587529,0.352568,-0.336398,-0.0116367,-0.275853,0.118519,-0.180888;-1016.77,657.888,2153.81,3945.58
2;0.635193,-0.0858061,0.633223,-0.552922,0.0166515,-0.338774,-0.612416,0.325243,-0.347773,0.148259,-0.4613,-0.189551,0.812694,0.374115,0.136953,-0.0144865,0.381412,-0.794862,-0.185718,0.137054,-0.748629,-0.286519,0.502732,-0.642667,0.33293,0.0217392,0.450878,0.125049,0.218694,-0.143274,0.00879117,-0.37757,-0.00748184,-0.569383,-0.543716,0.486867,0.518307,0.289513,0.212809,0.317922,0.494146,-0.107992,0.468206,-0.706041,0.608907,-0.262814,-0.193959,-0.408277,-0.381057,0.12641;-292.749,780.171,3337.13,4149.8
3;0.59419,-0.301895,0.597984,-0.641456,0.257051,-0.375699,-0.614768,0.322748,-0.427292,0.553766,-0.565189,0.15462,0.845586,0.260613,0.0342153,-0.105774,0.097615,-0.896437,-0.171479,0.270109,-0.495056,-0.068458,0.551348,-0.596586,0.312795,-0.0506109,0.467572,0.0403365,0.229625,-0.44869,-0.0441534,0.264426,0.0913191,-0.831418,-0.625559,0.38945,0.582249,0.438436,0.316317,0.381542,0.557827,-0.234476,0.524676,-0.728486,0.646809,-0.193672,-0.263105,-0.566594,-0.40812,0.0672787;-788.049,891.215,2926.06,4171.56
4;0.660375,-0.372102,0.659047,-0.48706,0.312142,-0.346755,-0.732999,0.292532,-0.482378,0.314138,-0.655783,0.144524,0.865245,0.259034,0.0491986,-0.00160145,-0.274231,-0.921325,-0.272062,0.102041,-0.400342,-0.134925,0.639419,-0.676659,-0.122051,-0.0919821,0.514082,-0.0392077,0.294023,-0.327845,0.0834741,0.327972,-0.027556,-0.821699,-0.68326,0.342993,0.674987,-0.0412243,0.224654,0.382074,0.577816,-0.432195,0.487277,-0.703029,0.724569,-0.172302,-0.4498,-0.48187,-0.572823,0.112607;-264.619,47.6926,1869.39,4171.98
5;0.398038,-0.273962,0.73274,-0.570742,0.431078,-0.394856,-0.747397,0.353855,-0.44516,0.158546,-0.703239,0.0740695,0.81909,0.204534,-0.0158242,-0.048247,-0.138651,-0.891519,-0.142251,0.107675,-0.432584,-0.155911,0.479326,-0.507338,0.0384141,0.044955,0.475052,-0.0702873,0.0678814,-0.310094,0.135404,0.408609,0.109787,-0.839334,-0.743315,0.328758,0.671247,0.0110446,0.154532,0.324614,0.606601,-0.541499,0.56313,-0.668302,0.672636,-0.138195,-0.408317,-0.464479,-0.540082,0.0985259;-316.239,452.053,2276.86,3867.97
6;0.558068,-0.572543,0.288366,-0.322006,0.266315,-0.146525,-0.810413,0.417022,0.0943845,-0.219624,-0.802051,0.351658,0.445963,0.652297,0.258327,-0.256138,0.531674,-0.849539,-0.414962,0.598762,-0.422847,-0.341254,0.680833,-0.428587,-0.175888,-0.599075,0.662006,0.212299,-0.153498,-0.397589,0.475479,0.00962737,0.391292,-0.95493,-0.81405,0.0777223,0.357611,-0.26077,-0.138383,0.740369,0.74039,-0.177821,0.00593773,-0.387067,0.499123,-0.648482,0.0382277,-0.442914,-0.488534,-0.292651;-1119.86,223.661,1075.41,2966.3
7;0.118214,-0.676198,0.348879,-0.459935,-0.0314837,0.116108,-0.748244,0.632545,0.462567,-0.345334,-0.724481,-0.243565,0.818882,0.696588,0.26681,-0.114122,0.663745,-0.843318,-0.539646,0.499709,-0.756576,-0.50683,0.725785,-0.0562586,-0.12083,-0.786411,0.451351,0.469684,-0.448309,-0.242366,0.505435,-0.280272,0.505549,-0.891442,-0.666374,0.00128171,0.386809,0.0186351,0.215147,0.85964,0.769381,0.227929,-0.0376429,-0.14111,0.723555,-0.605325,0.383087,-0.258761,-0.645013,0.322256;-528.59,61.2457,626.848,3810
8;0.168738,-0.930533,0.113064,-0.804611,-0.251981,0.472651,-0.859031,0.495107,0.128484,0.604718,-0.932209,0.309818,0.932411,0.0502804,-0.18874,0.514069,0.253939,-0.861723,-0.88657,0.552813,-0.892831,-0.676564,0.823297,0.612583,0.205268,-0.978549,-0.582365,0.736222,-0.678215,-0.464866,0.904149,0.304147,0.8878,-0.889863,-0.361011,0.844801,0.735446,-0.726424,0.920038,0.801969,0.118216,0.647601,-0.0913848,0.801783,0.615367,-0.786745,0.77422,0.280563,0.152653,-0.106579;1162.03,-2037.9,-3108.35,2828.23
9;-0.547107,-0.956924,0.065121,-0.872427,-0.588634,0.663758,-0.966722,-0.0280464,0.199049,0.546265,-0.949121,0.885857,0.900343,-0.16268,-0.274892,0.0949897,-0.552748,-0.918707,-0.8783,0.327908,-0.723573,-0.412832,0.790571,0.908235,-0.433572,-0.990712,-0.436471,0.704876,-0.908157,-0.301767,0.905281,0.126624,0.790635,-0.379114,-0.379886,0.884874,0.604237,-0.962936,0.964355,0.790138,0.172731,0.703604,-0.522004,0.877392,0.301531,-0.778229,0.72676,0.680552,0.552556,0.398801;702.111,-1662.15,-4150.41,2511.96
