Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;1
6;3
7;3
8;3
9;3
10;3
11;3
12;4
13;2
14;2
15;1
16;2
17;3
18;3
19;3
20;3
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;3
29;3
30;3
31;3
32;3
33;3
34;3
35;4
36;2
37;2
38;3
39;3
40;3
41;2
42;3
43;2
44;3
45;3
46;3
47;4
48;2
49;3
50;4
51;2
52;3
53;3
54;3
55;2
56;3
57;2
58;3
59;3
60;3
61;4
62;2
63;3
64;4
65;2
66;3
67;3
68;3
69;2
70;3
71;2
72;3
73;3
74;3
75;4
76;2
77;3
78;4
79;2
80;3
81;3
82;3
83;2
84;3
85;2
86;3
87;3
88;3
89;4
90;2
91;3
92;4
93;2
94;3
95;3
96;3
97;2
98;3
99;2
100;3
101;3
102;3
103;4
104;2
105;3
106;4
107;2
108;3
109;3
110;3
111;2
112;3
113;2
114;3
115;3
116;3
117;4
118;2
119;3
120;4
121;2
122;3
123;3
124;3
125;2
126;3
127;2
128;3
129;3
130;3
131;4
132;2
133;3
134;4
135;2
136;3
137;3
138;3
139;2
140;3
141;2
142;3
143;3
144;3
145;4
146;2
147;3
148;4
149;2
150;3
151;3
152;3
153;2
154;3
155;2
156;3
157;3
158;3
159;4
160;2
161;3
162;4
163;2
164;3
165;3
166;3
167;2
168;3
169;2
170;3
171;3
172;3
173;4
174;2
175;3
176;4
177;2
178;3
179;3
180;3
181;2
182;3
183;2
184;3
185;3
186;3
187;4
188;2
189;3
190;4
191;2
192;3
193;3
194;3
195;2
196;3
197;2
198;3
199;3
200;3
201;4
202;2
203;3
204;4
205;2
206;3
207;3
208;3
209;2
210;3
211;2
212;3
213;3
214;3
215;4
216;2
217;3
218;4
219;2
220;3
221;3
222;3
223;2
224;3
225;2
226;3
227;3
228;3
229;4
230;2
231;3
232;4
233;2
234;3
235;3
236;3
237;2
238;3
239;2
240;3
241;3
242;3
243;4
244;2
245;3
246;4
247;2
248;3
249;3
250;3
251;2
252;3
253;2
254;3
255;3
256;3
257;4
258;2
259;3
260;4
261;2
262;3
263;3
264;3
265;2
266;3
267;2
268;3
269;3
270;3
271;4
272;2
273;3
274;4
275;2
276;3
277;3
278;3
279;2
280;3
281;2
282;3
283;3
284;3
285;4
286;2
287;3
288;4
289;2
290;3
291;3
292;3
293;2
294;3
295;2
296;3
297;3
298;3
299;4
300;0
