Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.330336,-0.141845,-0.206766,0.256246,0.466987,0.0470796,-0.44465,0.456499,-0.368522,-0.512453,0.328083,0.491971,0.443709,0.373418,-0.47224,-0.422136,-0.300394,-0.507848,0.286202,0.260382,0.406239,-0.408804,0.130091,-0.484104,0.2772,-0.494521,0.474513,-0.518531,-0.0558821,-0.0496372,0.357425,0.460952,0.0565758,0.190938,-0.0131283,-0.530081,-0.314684,-0.133186,-0.531108,0.0901201,-0.403759,0.327723,-0.289326,0.360297,-0.102927,-0.454671,0.352079,-0.0454717,0.207151,-0.384239;-6.97298,-1.6219,-1.27622,4.59978
1;0.141836,0.19574,-0.0571594,0.0654812,0.442299,-0.0996841,-0.540594,0.419086,-0.430135,-0.429533,0.585336,0.364628,0.806348,-0.284974,-0.660726,0.00391391,-0.185011,-0.836118,0.240751,0.206843,0.235931,-0.627838,-0.192028,-0.432686,0.257927,-0.510785,0.603674,-0.715567,-0.0303225,0.474705,0.454202,0.413726,-0.124215,0.16947,-0.477304,-0.380556,-0.36323,-0.175403,-0.717581,-0.190185,-0.202337,0.079154,-0.495015,0.543164,-0.0638143,-0.615976,0.0938337,0.253728,0.420132,-0.818123;-3.11284,-1.86084,0.598532,1.86435
2;-0.189516,0.235955,-0.0843081,-0.277145,0.0665002,-0.418129,-0.714414,0.38012,-0.309999,-0.290927,0.549152,0.434588,0.836427,-0.456524,-0.636737,0.0384537,-0.43245,-0.901861,0.0974938,0.268393,0.388175,-0.524609,-0.273145,-0.464126,0.250514,-0.0970607,0.714604,-0.754423,0.0947399,0.474599,0.256119,0.382818,-0.342453,0.145565,-0.503178,-0.076728,-0.354658,-0.297137,-0.719867,-0.130524,-0.317884,0.300289,-0.494673,0.632051,-0.0330017,-0.564915,0.158211,0.41603,-0.273194,-0.927635;-4.03904,-1.63063,2.70223,2.32829
3;-0.316055,0.255576,-0.021734,0.0789086,0.254584,-0.436071,-0.652093,0.17866,-0.694947,-0.278436,0.48381,0.572489,0.61344,-0.427497,-0.625092,-0.308756,-0.606852,-0.940207,0.153375,0.25593,0.652422,-0.508233,-0.0510403,-0.523771,0.223542,0.115074,0.618986,-0.833314,0.111328,0.308236,0.15696,0.485389,-0.436914,0.159952,-0.415479,-0.306603,-0.39435,-0.369665,-0.720737,-0.176199,-0.501954,-0.0615371,-0.591395,0.678344,-0.0373408,-0.48831,-0.030217,0.429694,-0.35191,-0.92854;-3.91709,-4.3308,2.02683,4.29634
4;-0.173946,0.210133,-0.0217681,0.11571,0.323413,-0.520997,-0.693382,0.296101,-0.679318,-0.361153,0.477627,0.624017,0.694349,-0.440712,-0.723969,-0.384428,-0.696052,-0.924874,0.0726111,0.231448,0.434796,-0.515858,0.000116159,-0.535,0.154245,0.188663,0.544215,-0.897274,0.153674,0.146379,0.252082,0.490216,-0.575472,0.194308,-0.39788,-0.346209,-0.406252,-0.390802,-0.711168,-0.0349257,-0.504462,0.0174159,-0.756542,0.748538,-0.0451728,-0.411312,-0.140894,0.404979,-0.298669,-0.934119;-4.54427,-3.87991,1.66398,5.20509
5;0.0682343,0.651246,0.23508,0.177476,0.695717,-0.516065,-0.483912,0.662252,-0.289222,-0.449872,0.61239,0.367957,0.828071,-0.630062,-0.471269,-0.650271,-0.631691,-0.8776,0.432926,-0.287118,0.0106517,-0.789782,0.0238649,-0.635184,-0.142934,0.0148846,0.680104,-0.67858,0.321578,-0.421829,-0.0872393,0.421213,-0.42774,-0.0669252,0.00169464,-0.423575,0.150666,0.106088,-0.620929,-0.420383,-0.469132,-0.509831,-0.661237,0.646427,-0.450903,-0.702299,-0.658359,0.649296,-0.567577,-0.888787;-5.14878,-3.06619,-2.49935,4.69115
6;0.542565,0.697248,-0.261087,0.234119,0.543793,-0.656752,-0.134343,0.702909,0.384799,-0.54933,0.646839,0.273783,0.843795,-0.736406,-0.247144,-0.152252,-0.523198,-0.634603,0.326287,-0.252536,-0.047317,-0.866441,0.541935,-0.733033,-0.236869,-0.188619,0.712571,-0.451533,0.258043,-0.204682,-0.0944964,0.467685,-0.582346,0.193234,-0.119062,-0.710476,0.286167,0.234697,-0.637548,0.169099,-0.43305,-0.5649,-0.827241,0.718073,-0.437919,-0.627618,-0.641986,0.357102,-0.424101,-0.917861;-2.75412,-3.0246,-0.600691,6.52164
7;0.879916,0.484394,0.14697,-0.0615823,0.624539,-0.208012,-0.557935,0.494446,0.261638,-0.906102,-0.125144,0.0516132,0.966356,0.256457,0.184649,-0.557404,-0.227818,0.18306,0.646178,-0.709387,0.114429,-0.953574,0.573,-0.34252,-0.762775,-0.408617,0.443486,0.513127,0.600831,-0.646642,-0.148199,-0.305608,0.404515,0.854897,-0.497284,0.112723,-0.105767,0.172031,-0.832338,0.0440697,-0.947391,-0.0637757,-0.514384,0.598559,-0.473614,-0.959646,-0.594138,-0.126033,-0.738331,-0.153276;-7.62737,-1.56234,-1.53402,1.45889
8;0.880949,0.448431,0.617761,0.704708,0.952725,0.342107,-0.513545,0.572359,0.681401,-0.855233,0.103478,-0.307097,0.983116,0.621593,0.238419,0.0194343,0.110923,-0.20288,0.684976,-0.749559,0.333284,-0.873832,0.739886,-0.143025,-0.691965,-0.891556,0.586463,0.549782,0.352404,-0.727018,0.0212523,-0.231607,0.403935,0.918385,-0.352081,-0.376175,0.134887,0.338969,-0.702602,-0.2104,-0.927579,-0.0607426,-0.231739,0.0133938,-0.5423,-0.981727,-0.413705,-0.0520689,-0.182367,0.358801;-5.6503,-1.41015,-4.16647,0.154006
9;0.972322,0.492046,0.520279,0.598403,0.860114,0.184766,-0.576082,0.79994,0.849963,-0.853895,0.0709855,-0.297599,0.992205,0.811708,0.558568,0.46496,0.264007,0.442037,0.713325,-0.705664,-0.413799,-0.922446,0.592826,-0.172574,-0.72812,-0.94141,0.603482,0.68719,0.239048,-0.635812,-0.0195498,-0.31828,0.467608,0.898285,-0.391328,-0.40838,0.162666,0.511086,-0.895203,-0.154681,-0.904627,0.450003,-0.397958,0.288164,-0.522635,-0.979487,-0.214463,-0.613291,0.372655,0.268829;-7.60479,-0.784617,-2.97433,-1.17556
