Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.372725,-0.0802927,0.0702716,-0.0884931,-0.415001,0.324177,-0.421939,0.314551,-0.108282,-0.397648,0.392521,0.216064,-0.213697,-0.515408,0.428899,-0.484518,0.223693,-0.416237,-0.0880725,-0.251605,-0.254096,-0.0225936,0.36678,-0.228645,0.411647,-0.499805,0.391813,-0.249855,0.236478,-0.424174,-0.230176,0.245087,-0.534735,-0.069062,-0.133303,0.372121,0.500455,-0.0252179,-0.205356,-0.531286,0.0577244,0.248402,0.0351555,-0.338354,-0.367558,-0.231058,0.476371,0.115143,0.0116725,0.188183;-4.83307,-5.58472,0.820422,0.835474
1;-0.320546,-0.0105453,0.131036,0.216989,-0.0126232,0.492279,0.149976,0.683449,0.231685,-0.550204,0.667374,0.0780289,0.0140981,-0.634394,0.196871,-0.49625,-0.277807,-0.384595,0.422272,-0.154989,0.167416,-0.0884073,0.319331,0.0470718,0.455739,-0.514222,0.241852,-0.0106634,0.320057,-0.531423,-0.701069,0.229952,-0.802679,-0.039805,-0.0329908,0.40497,0.618914,-0.13223,0.167881,-0.0268073,0.159513,-0.0872179,0.303115,0.117579,-0.136158,-0.254114,0.486389,-0.120905,-0.244773,-0.042285;-6.00793,-6.26032,1.21905,1.31137
2;-0.432103,-0.173226,0.406799,0.366595,-0.122648,0.389234,-0.575965,0.570047,-0.250756,-0.321368,0.383376,-0.0390668,-0.260211,-0.672844,0.156471,-0.528747,-0.320458,-0.489612,0.556791,-0.328631,-0.118982,-0.29737,0.0586409,-0.0322738,0.539224,-0.650533,0.197035,0.0704522,0.362977,-0.463695,-0.780572,0.0419101,-0.706259,0.274218,-0.0390064,0.228888,0.849685,-0.213375,-0.476259,-0.345931,-0.108849,-0.143277,0.14419,0.206571,-0.345702,0.149572,0.564084,0.197329,-0.503821,-0.203358;-6.26151,-6.40285,2.01666,0.92189
3;-0.437283,-0.145957,0.391629,0.206176,0.301286,0.388163,-0.491878,0.795826,0.170614,-0.0668321,0.666267,0.233993,-0.537125,-0.449363,-0.0444628,-0.563637,-0.361767,-0.536529,0.550014,-0.0213063,-0.0739679,-0.358209,0.0899513,-0.144101,0.552397,-0.486392,0.189034,0.102096,0.411979,-0.764606,-0.830748,0.557968,-0.704878,0.149106,0.169471,0.215955,0.780127,-0.335751,-0.550624,-0.293811,-0.0327834,-0.241338,0.0768398,-0.156957,-0.228394,0.0470918,0.584351,-0.205119,-0.348561,-0.167037;-4.90562,-4.9725,-2.16595,4.05788
4;-0.340749,-0.24975,0.519913,0.518108,0.205595,0.496624,-0.708458,0.796133,0.198196,-0.157371,0.564695,0.328997,-0.447533,-0.537793,-0.00842676,-0.542551,-0.559047,-0.486103,0.666405,-0.0184799,-0.0941536,-0.368801,0.222461,-0.13464,0.560572,-0.461285,0.273916,0.149403,0.376165,-0.714584,-0.80804,0.312701,-0.779463,0.144439,0.13591,0.226584,0.884874,-0.333277,-0.647799,-0.33988,-0.0244596,-0.295453,0.406826,0.259542,-0.26196,0.0424712,0.60301,-0.159437,0.017741,-0.305508;-3.92692,-5.19927,-1.14049,1.90931
5;0.0385327,-0.108532,0.828971,0.376662,0.618571,-0.245685,-0.85685,0.93955,-0.00258732,-0.0952252,0.100558,0.696718,-0.41617,-0.054595,-0.318561,-0.10526,-0.20523,-0.805759,0.707981,-0.402671,-0.558671,-0.13707,0.117414,-0.303392,0.377805,-0.0989187,-0.341448,-0.243715,0.0317669,-0.21946,-0.544438,-0.0945241,-0.488035,0.415599,-0.180807,-0.00337156,0.956631,0.162459,-0.670564,-0.00100592,-0.614237,-0.697061,0.522132,-0.191316,-0.443005,0.473785,0.843123,0.154483,-0.271902,-0.421841;-3.65004,-3.24194,-0.621931,-0.062713
6;0.158482,-0.00609752,0.916418,0.219432,0.69678,-0.534535,-0.847359,0.950471,-0.0212678,0.194156,0.270746,0.666765,-0.468943,0.14544,-0.567648,-0.157469,-0.266726,-0.783578,0.352206,-0.340036,-0.630672,-0.0471602,0.175336,-0.336436,0.323258,-0.129673,-0.234817,-0.0766868,0.0648334,-0.521743,-0.550583,0.43897,-0.612029,0.695174,-0.164471,0.203737,0.920653,0.421759,-0.741892,-0.620388,-0.62289,-0.786638,0.532337,-0.723395,-0.562942,-0.058615,0.845295,0.0721994,0.0524342,0.0534342;-3.25918,-4.14885,-4.06943,1.74012
7;-0.116256,-0.0809064,0.95504,0.0565065,0.90015,-0.45212,-0.714203,0.798966,0.780815,0.213782,0.538993,0.842671,0.038986,-0.930775,-0.102567,-0.674733,0.500352,-0.95777,-0.0207803,-0.0868034,0.172219,0.555398,0.484714,0.667379,-0.717274,-0.773358,0.600945,-0.123462,0.123665,0.563075,-0.0310978,0.225643,-0.578287,0.896242,-0.0675328,0.591099,0.927471,0.900921,-0.823705,-0.695751,0.145897,-0.924575,0.836802,-0.41207,-0.721535,-0.559455,0.831877,-0.39831,-0.589523,0.226952;-8.4738,-8.9852,-4.12751,-2.57934
8;-0.194052,0.0701603,0.938138,-0.12972,0.752778,-0.779214,0.217812,0.868159,0.82007,-0.0554416,-0.130204,0.83328,0.268241,-0.970793,-0.0746752,-0.76838,0.918014,-0.951635,-0.0528047,-0.175392,0.447214,0.61008,0.65088,0.762967,-0.77174,-0.932557,0.262767,0.00201356,0.139103,0.463365,-0.755986,-0.460987,-0.652571,0.915174,-0.0828249,0.745802,0.953341,0.949031,-0.721768,-0.72301,0.0524284,-0.784145,0.84484,-0.655743,-0.689365,0.117197,0.900423,-0.333532,-0.866329,0.260775;-9.65497,-8.53775,-0.691667,-3.14081
9;-0.447823,-0.0501727,0.609813,-0.0855404,-0.444412,-0.682044,0.783407,0.556265,0.469606,0.454983,-0.541845,0.555224,-0.0737099,-0.942544,0.353151,-0.734711,0.473649,-0.480028,0.0311831,0.128651,0.552731,-0.117208,0.808531,0.565957,0.382471,-0.833868,-0.131629,0.763849,0.607795,-0.622574,-0.981334,-0.107566,-0.859711,0.507626,0.273512,0.787272,0.868124,0.716548,-0.350447,-0.62893,0.399336,0.36499,0.682589,-0.828331,-0.177138,-0.168021,0.87396,-0.144196,-0.587318,-0.158178;-8.29674,-6.39193,-1.6812,0.546879
