Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.134832,0.195673,-0.178698,0.38798,0.140457,-0.450028,-0.440626,0.288832,-0.514751,-0.202765,0.417844,-0.29434,-0.087096,0.45541,-0.308314,0.370033,-0.408718,0.217572,0.0343691,-0.38716,-0.196527,-0.423774,-0.298423,-0.331287,-0.191051,0.448258,-0.140177,0.142939,-0.265489,0.454466,0.448939,0.240576,0.378739,0.324417,-0.341469,-0.384671,0.386812,0.240854,0.478379,0.422769,-0.349869,0.385465,-0.205451,-0.13526,0.366857,-0.375984,0.226554,-0.432392,-0.0615731,0.0930581;-2.37671,-5.0134,-3.18141,0.756488
1;0.251851,0.362638,-0.25541,0.789425,-0.417317,-0.708613,-0.0930545,0.258206,-0.53515,0.00325215,0.510651,-0.364318,-0.0583052,0.567855,-0.632419,0.129943,-0.0381487,0.0631845,-0.629043,0.450437,-0.165935,0.659852,-0.0396023,0.324936,-0.266173,0.559798,-0.190131,-0.324573,-0.556716,0.668547,0.53039,0.651093,-0.04249,-0.456952,-0.461771,0.169745,0.410518,-0.68964,0.401081,0.40514,-0.53139,0.596269,-0.205451,-0.168083,0.181632,-0.91393,0.146657,-0.00304792,0.140365,-0.619533;-2.47459,-3.63414,-6.00763,7.28092
2;-0.496043,0.309336,-0.470536,0.655424,-0.397016,-0.253724,-0.00791581,0.224303,-0.854038,-0.341864,0.61329,-0.549727,-0.068001,0.96431,-0.8808,0.0636342,-0.288606,-0.0274175,0.0644912,-0.0258217,0.0415519,0.820869,-0.123522,0.348519,0.0897354,0.811708,-0.224006,-0.632617,-0.586413,-0.0258274,0.721136,0.644037,0.47177,-0.0247931,-0.459743,0.738936,-0.069869,-0.642097,0.59514,0.0325029,-0.43283,0.454321,-0.205451,-0.257299,-0.202711,-0.888944,-0.240873,0.223959,0.289253,0.112604;-3.562,-5.5712,-11.1697,10.4515
3;-0.0175814,0.519338,-0.00739072,0.19704,-0.456292,-0.387729,0.00371478,0.282804,-0.883943,-0.532921,0.571048,-0.761746,0.679393,0.992121,-0.834547,0.499603,-0.160525,0.131354,0.243386,-0.107495,0.191385,0.520905,-0.326764,0.0505358,-0.26824,0.813142,-0.14256,-0.482644,-0.377501,0.119785,0.62551,0.569974,0.308997,-0.450388,-0.260944,0.0444667,0.290551,-0.644206,0.602638,0.544008,0.0410864,0.224658,-0.205451,-0.209296,-0.374409,-0.403952,0.11687,0.151114,0.312336,-0.145133;-7.4195,-2.4547,-3.60675,6.97473
4;-0.408982,0.181484,-0.164559,0.346111,-0.414487,-0.433406,-0.189785,-0.0585224,-0.82682,-0.245901,0.449697,-0.55123,0.354203,0.960817,-0.741154,0.405312,-0.330947,0.0849139,0.547042,0.243649,-0.22389,-0.00281021,-0.262252,-0.268077,0.0366076,0.636828,-0.172998,-0.290562,-0.608093,-0.108471,0.535668,0.507012,0.431156,-0.412494,-0.484494,0.347458,0.427303,-0.720343,0.564769,0.317728,-0.272934,0.450745,-0.205451,0.0317165,0.257685,-0.686391,-0.0361757,0.225457,0.494208,-0.107948;-4.15824,-2.39225,-6.41298,7.85264
5;-0.349986,0.448821,-0.19935,0.578635,-0.549467,-0.719382,-0.207447,0.178361,-0.885233,-0.336602,0.490517,-0.741536,0.59136,0.97849,-0.691692,0.481885,-0.207621,0.0689887,-0.0804383,0.194408,-0.0195527,0.167348,-0.201582,0.24515,-0.37573,0.785953,-0.157615,-0.476207,-0.593343,0.0257312,0.191195,0.596999,0.394262,-0.460866,-0.390461,0.1919,0.187659,-0.795138,0.480587,0.46883,-0.31011,0.395625,-0.205451,-0.129328,0.107127,-0.615675,-0.148596,0.319367,0.315549,-0.067442;-8.03038,-3.60298,-5.73584,8.36693
6;-0.39354,0.602434,0.0313292,0.572958,-0.796043,-0.480884,0.181287,0.548159,-0.971144,-0.324712,0.765385,-0.311591,0.604158,0.949894,-0.774544,0.0418652,-0.715218,0.380232,0.209462,0.0371834,0.343343,-0.329508,0.0214145,0.0459255,-0.106969,0.519978,-0.277705,-0.654642,-0.322718,0.022952,0.814617,0.465031,0.820537,-0.503603,-0.875757,0.400916,0.410419,-0.854935,-0.0285687,0.778886,-0.120976,0.780691,0.239272,-0.393772,-0.340007,-0.66334,0.297315,-0.230492,0.143872,-0.351636;-4.13177,-5.68872,-10.5289,8.66811
7;-0.31574,0.783022,0.383289,0.112817,-0.876587,-0.382992,0.308214,0.43425,-0.945566,-0.270178,0.749358,-0.433043,0.264807,0.933751,-0.805698,-0.0105635,-0.682967,0.449424,0.335075,-0.00844823,0.649927,-0.148684,0.0616331,-0.181331,-0.348476,0.723939,-0.0770008,-0.682744,-0.202795,-0.107236,0.820085,0.411804,0.780385,-0.643023,-0.84022,0.756023,0.502242,-0.890704,-0.127676,0.750393,-0.521646,0.76691,0.239272,-0.56235,0.00402169,-0.922565,0.275363,-0.0642204,-0.144087,0.266157;-7.02601,-8.8917,-8.32186,8.98869
8;-0.826842,0.926504,0.098996,0.410905,-0.410986,-0.729777,-0.542283,0.275491,-0.920422,-0.656342,0.858196,-0.651444,-0.637983,0.989896,-0.922438,-0.769822,-0.858447,0.764594,0.196067,-0.364631,-0.208879,-0.834079,-0.511872,-0.731043,-0.723215,0.634882,-0.577985,-0.768166,-0.571783,0.428317,0.911327,-0.462093,0.56681,-0.932314,-0.779051,-0.69891,0.569322,-0.962859,0.349947,0.971928,-0.718236,0.532067,-0.330489,-0.406324,-0.668878,-0.779275,0.668408,0.244396,-0.476242,0.312545;0.218782,-6.96633,-8.50165,4.91704
9;-0.903662,0.9165,-0.371561,0.863896,-0.34963,-0.746187,-0.467147,0.163677,-0.981302,-0.0241249,0.851629,-0.833132,-0.153636,0.975305,-0.962835,-0.890432,-0.708137,0.709191,0.10201,-0.733895,-0.742742,-0.236434,-0.275873,-0.874195,-0.488152,0.00799081,-0.582935,-0.796027,-0.0887263,0.195281,0.911394,-0.682931,0.721676,-0.946049,-0.816933,0.0245407,0.588883,-0.988437,0.210378,0.990027,-0.563254,0.862888,-0.330489,-0.125121,-0.364666,-0.674106,0.551417,0.209508,-0.404344,-0.4507;7.25958,-6.27491,-16.9673,2.56313
