Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.134832,0.195673,-0.178698,0.38798,0.140457,-0.450028,-0.440626,0.288832,-0.514751,-0.202765,0.417844,-0.29434,-0.087096,0.45541,-0.308314,0.370033,-0.408718,0.217572,0.0343691,-0.38716,-0.196527,-0.423774,-0.298423,-0.331287,-0.191051,0.448258,-0.140177,0.142939,-0.265489,0.454466,0.448939,0.240576,0.378739,0.324417,-0.341469,-0.384671,0.386812,0.240854,0.478379,0.422769,-0.349869,0.385465,-0.205451,-0.13526,0.366857,-0.375984,0.226554,-0.432392,-0.0615731,0.0930581;0.379764,-1.20955,1.68558,1.24382
1;0.251851,0.362638,-0.25541,0.789425,-0.417317,-0.708613,-0.0930545,0.258206,-0.53515,0.00325215,0.510651,-0.364318,-0.0583052,0.567855,-0.632419,0.129943,-0.0381487,0.0631845,-0.629043,0.450437,-0.165935,0.659852,-0.0396023,0.324936,-0.266173,0.559798,-0.190131,-0.324573,-0.556716,0.668547,0.53039,0.651093,-0.04249,-0.456952,-0.461771,0.169745,0.410518,-0.68964,0.401081,0.40514,-0.53139,0.596269,-0.205451,-0.168083,0.181632,-0.91393,0.146657,-0.00304792,0.140365,-0.619533;1.3272,0.674352,0.846968,5.23805
2;-0.496043,0.309336,-0.470536,0.655424,-0.397016,-0.253724,-0.00791581,0.224303,-0.854038,-0.341864,0.61329,-0.549727,-0.068001,0.96431,-0.8808,0.0636342,-0.288606,-0.0274175,0.0644912,-0.0258217,0.0415519,0.820869,-0.123522,0.348519,0.0897354,0.811708,-0.224006,-0.632617,-0.586413,-0.0258274,0.721136,0.644037,0.47177,-0.0247931,-0.459743,0.738936,-0.069869,-0.642097,0.59514,0.0325029,-0.43283,0.454321,-0.205451,-0.257299,-0.202711,-0.888944,-0.240873,0.223959,0.289253,0.112604;-0.0818875,-2.03823,0.970897,4.7416
3;-0.0153218,0.743894,0.27865,0.172523,-0.764143,-0.236291,0.339231,0.639621,-0.961799,-0.443209,0.770355,-0.558901,0.649846,0.986937,-0.798881,0.0872449,-0.621627,0.51068,0.0610264,-0.149333,0.47606,0.180961,-0.0651271,-0.123826,-0.23384,0.676951,-0.181089,-0.618167,0.167889,0.250866,0.838655,0.326189,0.680218,-0.512217,-0.697391,0.17694,0.502897,-0.645647,0.108515,0.812963,-0.0262105,0.66711,0.239272,-0.445829,-0.560194,-0.625589,0.428932,-0.0651074,0.0455041,-0.55782;0.138206,-0.999709,1.10196,6.78159
4;-0.359121,0.713161,0.361038,0.0421117,-0.85563,-0.18988,0.226625,0.245531,-0.897057,-0.163002,0.683173,-0.260779,0.118171,0.862427,-0.817745,-0.148585,-0.718181,0.515186,0.611475,-0.0797912,0.519195,-0.237793,0.0637522,-0.465664,0.100704,0.693031,-0.17708,-0.574895,-0.214455,-0.0934239,0.870786,0.119856,0.658547,-0.615882,-0.840321,0.756017,0.6037,-0.844624,-0.00976848,0.635169,-0.684214,0.769622,0.239272,-0.528053,0.22328,-0.945974,0.224441,-0.112404,0.112579,0.0513089;-0.790912,-1.77361,1.52572,6.80559
5;-0.830765,0.934969,-0.0305641,0.510903,-0.442365,-0.701009,-0.519916,0.290135,-0.922102,-0.49367,0.84199,-0.678874,-0.641959,0.989922,-0.884041,-0.78456,-0.837115,0.791304,-0.119317,-0.312628,-0.241072,-0.755229,-0.516324,-0.666204,-0.725253,0.662626,-0.545328,-0.734893,-0.58484,0.491273,0.866377,-0.527768,0.511566,-0.923536,-0.720597,-0.676198,0.529281,-0.92659,0.338832,0.971028,-0.786841,0.533138,-0.330489,-0.473797,-0.609541,-0.84489,0.584224,0.471317,-0.515359,0.161689;-6.16874,-7.54598,4.23931,4.92724
6;-0.905252,0.909254,-0.426924,0.858161,-0.346335,-0.702789,-0.368126,0.263523,-0.980332,-0.0361284,0.864983,-0.801347,0.0059251,0.973423,-0.971798,-0.896719,-0.670749,0.71417,0.11478,-0.825994,-0.743695,-0.0662647,-0.267308,-0.855359,-0.422138,0.0401467,-0.653232,-0.796726,-0.130686,0.219157,0.933396,-0.659394,0.770298,-0.942309,-0.823978,0.0602206,0.544815,-0.988163,0.231456,0.990219,-0.500833,0.857528,-0.330489,-0.159745,-0.39972,-0.604719,0.490498,0.125636,-0.392654,-0.435383;-6.57547,-7.27273,5.8954,3.00127
7;-0.529184,0.766035,-0.596057,0.745447,-0.738991,-0.734972,0.210891,0.0625226,-0.910181,-0.0960539,0.688324,-0.947625,0.260344,0.930732,-0.950024,-0.395331,0.47928,0.483187,-0.502179,-0.701142,0.185058,0.716686,-0.249908,-0.463465,-0.407309,0.407502,-0.682372,-0.751222,-0.665931,-0.27358,0.329166,0.230147,0.721795,-0.296573,-0.217854,0.755431,0.470551,-0.887381,0.797904,0.886397,-0.579933,0.721401,-0.306731,0.31172,0.766659,-0.476348,0.0425532,-0.110926,0.664533,1.9903e-05;-0.818714,-3.33444,2.45366,5.38199
8;-0.0439848,0.241414,-0.549356,0.605059,-0.665406,-0.516133,-0.0551488,0.199277,-0.743682,-0.487724,0.658304,-0.781234,-0.0527367,0.983058,-0.96938,-0.0157135,0.370277,0.474488,-0.638113,-0.492505,0.214687,0.12629,-0.544432,0.349734,-0.330429,0.509673,-0.683984,-0.640178,-0.893913,0.215505,0.429475,0.17511,0.679475,0.245844,-0.462698,0.202297,0.744564,-0.695791,0.848419,0.751917,-0.363625,0.487898,-0.306731,0.258722,0.350044,0.0867628,0.372722,0.107732,0.773169,-0.214614;2.01409,-1.57459,-0.0604296,4.58521
9;0.391286,0.458836,-0.690497,0.832065,-0.621985,-0.633728,0.0661876,-0.106333,-0.68713,-0.174254,0.624018,-0.746078,-0.278871,0.952055,-0.991842,-0.243066,0.0299448,0.531763,-0.71194,-0.334733,-0.231458,0.233574,-0.45538,-0.0593975,0.0863803,0.147761,-0.429525,-0.428574,-0.561146,0.590964,0.422202,0.391681,0.134017,-0.0452349,-0.333763,0.637068,0.769871,-0.686005,0.810308,0.589683,-0.466788,0.700618,-0.306731,0.359386,0.63545,-0.192864,0.0702141,0.551708,0.775079,-0.445927;3.97509,0.417302,0.172149,3.3916
