Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.496644,-0.318515,0.00487117,0.0604417,0.254212,-0.479083,0.0574902,-0.388003,-0.436529,-0.40278,-0.287076,-0.0122635,-0.346879,0.494353,-0.290675,-0.120769,-0.41969,0.25274,-0.523019,0.017328,-0.402289,0.248559,-0.459077,-0.528607,-0.52971;-3.83343,0.407447,0.760231,4.75835
1;-0.567873,0.534194,0.275885,0.0657244,-0.154174,-0.122839,0.370223,-0.182219,-0.669124,-0.0938801,-0.287076,-0.0122635,-0.197773,0.41315,-0.620776,-0.434896,-0.706855,0.0877533,-0.134174,-0.0836332,-0.476028,-0.133923,-0.775236,-0.587826,-0.52971;-6.05881,1.10933,0.591542,6.53479
2;-0.556693,0.577838,0.0679642,-0.478523,-0.414838,-0.0467948,0.446683,-0.0876676,-0.443027,-0.177642,-0.287076,-0.0122635,-0.316004,0.663835,-0.693294,-0.588642,-0.800957,0.0787784,0.156017,-0.358684,-0.552311,-0.0746724,-0.508511,-0.494352,-0.52971;-7.12377,1.08937,0.32589,5.99056
3;-0.590545,0.670177,0.12882,-0.555342,-0.197506,-0.0504068,0.387614,-0.237361,-0.402479,-0.268635,-0.287076,-0.0122635,-0.355022,0.671428,-0.630981,-0.554562,-0.841338,0.501866,-0.297937,-0.476208,-0.567968,0.236608,-0.284319,-0.509708,-0.52971;-6.68187,0.701461,0.0646108,6.72489
4;-0.59154,0.699862,0.169452,-0.556483,0.00268916,-0.0288442,0.398252,-0.0350059,-0.364443,-0.20934,-0.287076,-0.0122635,-0.242177,0.655977,-0.553716,-0.554953,-0.830456,0.541163,-0.188999,-0.451385,-0.554538,0.306708,-0.522845,-0.585109,-0.52971;-6.24826,1.03215,-0.759189,6.63675
5;-0.589514,0.64788,0.125012,-0.587471,-0.209936,-0.0333065,0.386828,-0.073908,-0.291587,-0.297151,-0.287076,-0.0122635,-0.215633,0.712751,-0.617001,-0.541326,-0.787041,0.56178,-0.0660876,-0.451674,-0.537476,0.225495,-0.491064,-0.600857,-0.52971;-6.62367,0.719336,-0.612512,6.04546
6;-0.255511,0.836004,0.544556,-0.674947,0.343065,-0.555933,0.293371,-0.188188,0.217073,-0.683666,-0.155542,-0.528293,-0.560503,0.573549,-0.456418,-0.798253,-0.692056,0.793476,0.126619,-0.137057,-0.119898,-0.278507,-0.241493,-0.562556,-0.441068;-8.50619,0.786745,-1.07659,5.33628
7;-0.229131,0.874872,0.705592,-0.379176,0.525094,-0.712603,0.571308,-0.474106,-0.161131,-0.67014,-0.155542,-0.528293,-0.700819,-0.0808807,-0.453379,-0.693151,-0.678027,0.70359,0.2213,0.083299,-0.0698371,-0.591625,-0.787062,-0.43165,-0.441068;-8.77632,0.748479,-0.274313,7.31621
8;-0.488318,0.923607,0.773398,-0.45199,-0.611949,-0.416135,0.853402,-0.734798,0.124734,-0.146581,-0.436705,-0.898283,-0.856616,-0.226284,-0.85038,-0.601634,-0.918164,0.205161,0.927887,0.872346,0.234663,-0.683102,-0.883,-0.296648,-0.813809;-9.18624,3.00298,0.644503,2.78286
9;0.593076,0.981223,0.675113,-0.856116,-0.350886,-0.426646,0.950408,-0.733214,-0.923046,0.167909,-0.196394,-0.367152,-0.900474,0.50398,-0.635255,-0.391226,-0.877611,-0.297306,-0.199655,0.393559,-0.241275,-0.515754,-0.352517,-0.256806,-0.677229;-5.36555,3.35053,0.0908246,7.60635
