Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.521154,-0.475707,-0.491133,-0.506859,0.113163,-0.515596,-0.287745,-0.366796,0.143486,0.496744,0.0271597,-0.471777,-0.0138671,0.148092,0.478358,-0.384167,-0.370911,-0.13591,-0.25354,0.133062,-0.222099,0.258944,0.248462,-0.0116045,0.181287;-4.5549,-6.67643,0.822847,2.13102
1;-0.647448,-0.681107,-0.593503,-0.242351,-0.0140893,-0.614366,-0.246729,-0.481712,0.133431,0.426015,-0.0412658,-0.480452,-0.0363795,0.0840745,0.519889,-0.376775,-0.41889,0.107203,-0.347942,0.118547,0.182772,0.0705181,0.673813,-0.0848395,-0.386093;-6.82084,-8.08996,-0.0495118,1.42651
2;-0.679031,-0.715785,-0.558648,-0.170178,0.227818,-0.564853,-0.154532,-0.300871,0.158706,0.434013,-0.0154644,-0.251527,-0.181371,0.279779,0.473028,0.0513639,-0.262106,0.0726549,-0.297436,0.335684,-0.0294749,-0.379069,0.494625,-0.15184,-0.341223;-1.91549,-4.43862,-0.293774,0.702364
3;-0.722469,-0.662248,-0.508625,-0.151807,0.135443,-0.550572,-0.0895018,-0.320142,0.149198,0.307729,-0.0953346,-0.490673,-0.121936,0.264904,0.5596,-0.0382541,-0.275165,-0.00551659,-0.412069,0.417988,-0.0877398,-0.348365,0.625151,-0.0992865,-0.34796;-2.70105,-6.06751,0.0639519,0.574845
4;-0.708794,-0.738083,-0.37575,-0.12637,0.310583,-0.546884,-0.162537,-0.273289,0.178534,0.256533,-0.0905434,-0.386507,-0.0887013,0.267145,0.527793,0.0698753,-0.27321,-0.0606705,-0.2115,0.452595,-0.102491,-0.271093,0.597565,-0.068801,-0.223775;-1.58792,-5.12469,0.403376,0.857928
5;-0.718338,-0.651029,-0.483431,-0.134398,0.26453,-0.541743,-0.0843928,-0.260193,0.176782,0.234549,-0.0909834,-0.517951,-0.0504935,0.225382,0.586767,0.0247888,-0.30886,0.00128161,-0.23029,0.37203,-0.122841,-0.126152,0.601223,-0.0649658,-0.131034;-2.49849,-5.57979,0.380504,1.40317
6;-0.471094,-0.848131,-0.642474,0.252129,0.677765,-0.523342,0.341015,-0.573859,-0.103458,0.601195,-0.551841,-0.253667,-0.386065,0.238517,0.847781,-0.169059,0.0816568,-0.313448,0.0403259,0.152275,-0.263827,-0.0842836,0.0784054,-0.249292,0.04072;3.73569,0.292688,2.73589,-0.0151573
7;-0.915511,-0.511774,-0.205084,-0.566134,0.205597,-0.751105,0.105566,-0.17023,0.721954,0.142325,0.442503,-0.597368,-0.526943,-0.0332034,0.78263,-0.406223,-0.737165,-0.0297404,-0.712674,-0.273285,-0.248714,-0.411594,0.850458,0.621417,-0.316045;-8.80343,-9.32315,-3.25329,2.67655
8;-0.846189,-0.829442,0.57651,-0.359592,-0.283679,-0.836833,0.36227,-0.322459,0.490253,0.406154,0.528895,0.00944053,-0.555863,0.0942546,0.675746,-0.082677,-0.681725,0.168585,-0.353185,0.0160561,0.387627,-0.406845,0.47216,-0.366449,0.292231;-6.4373,-10.4222,-0.028163,3.33178
9;-0.627371,-0.82761,-0.114666,-0.0306052,-0.0624061,-0.808677,0.606157,-0.604432,0.217593,0.562814,-0.00858838,0.523093,-0.797032,-0.0760384,0.827454,-0.577623,-0.531993,-0.297779,-0.6093,-0.79309,0.0881536,-0.123075,0.135747,-0.47783,0.528115;-4.79623,-9.00795,1.55796,2.41294
10;-0.818034,-0.812549,0.575402,-0.82664,-0.352377,-0.892499,0.911783,0.249301,0.329465,0.384274,-0.0169984,0.674044,-0.779036,-0.793511,0.974515,-0.954319,-0.693805,-0.143431,-0.88509,-0.899055,0.27415,-0.15994,0.343977,0.497845,-0.199711;-16.2318,-16.1977,1.34408,3.24956
