Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.485868,-0.235568,-0.197211,-0.0834324,0.274222,-0.506787,0.274256,-0.388134,0.199779,0.457919,-0.386858,0.445501,0.0411584,-0.281791,0.0678117,-0.323992,0.243198,-0.531055,0.261713,-0.391674,-0.151843,-0.0555536,0.00254524,-0.0904107,0.0166799,-0.427987,0.0979243,0.208133,-0.159026,-0.367319,0.297893,-0.0295638,-0.0732776,-0.0718205,0.519521,-0.284452,0.227528,-0.211109,-0.474967,0.495958,0.514664,0.363003,-0.131783,0.0419262,-0.248703,0.450565,-0.158883,-0.390682,-0.52163,-0.15381;-2.32777,-1.30605,-4.2992,1.98161
1;-0.367503,-0.0682328,-0.460679,-0.427515,-0.128717,-0.39293,0.478034,-0.373742,0.0382362,0.248253,-0.292507,0.266616,0.298401,-0.470476,0.219907,-0.488687,0.00384939,-0.455181,0.483231,-0.482329,0.14539,-0.132164,-0.189167,0.0575188,0.0455697,-0.270562,0.226734,0.151567,-0.599983,-0.587255,-0.289609,0.0992045,-0.0473484,-0.555238,0.556957,0.321456,0.448108,-0.303619,-0.553443,0.567731,0.603464,0.581083,-0.354649,0.0648402,-0.55649,-0.0894491,-0.210531,-0.27346,-0.754689,-0.204295;-1.28051,-2.35134,-3.06559,-0.0551073
2;-0.423486,0.0558785,-0.286056,-0.40704,-0.138164,-0.403003,0.759062,-0.433965,0.29851,0.551184,-0.234818,0.0992477,0.460954,-0.330427,0.40558,-0.582477,-0.0136177,-0.454796,0.643498,-0.495448,0.037116,-0.39412,-0.180674,0.0687918,0.0195984,0.176226,0.160542,0.365983,-0.57724,-0.579849,-0.102559,0.637174,0.0773365,-0.747767,0.661905,0.284274,0.247953,-0.282324,-0.541247,0.693449,0.695122,0.501902,-0.455579,0.0915935,-0.730594,0.199889,-0.21896,0.0566693,-0.736311,-0.174889;-0.484148,-3.66176,-1.89797,1.57851
3;-0.42985,0.221625,-0.365537,-0.514972,0.0221105,-0.625903,0.688067,-0.419542,0.392746,0.652275,-0.193195,-0.0220044,0.261137,-0.363192,0.532252,-0.4012,0.0405684,-0.529027,0.719121,-0.468964,0.019815,-0.158438,-0.264401,0.0159578,0.0566274,0.305004,0.105478,0.559542,-0.527911,-0.625913,-0.266023,0.278651,0.165522,-0.840258,0.659855,0.252839,0.336167,-0.0335595,-0.612745,0.691237,0.68422,0.254627,-0.196437,0.121068,-0.805195,0.327431,-0.217652,0.140544,-0.681367,0.018624;-0.12743,-4.33313,-1.84783,3.3086
4;-0.447331,0.19469,-0.368207,-0.444608,0.219098,-0.569419,0.648969,-0.293144,0.637846,0.524382,-0.041517,0.0760794,0.140984,-0.376121,0.503193,-0.173264,-0.0875151,-0.494164,0.702397,-0.345389,0.123712,-0.366808,-0.299227,0.026805,0.20512,0.404264,0.0520097,0.497972,-0.530684,-0.742674,-0.494496,0.0619402,0.182164,-0.889942,0.728279,0.315672,0.363713,-0.0374862,-0.519852,0.663431,0.605127,0.335633,-0.246133,0.139972,-0.724829,0.377948,-0.225309,0.266816,-0.791611,0.0533699;-0.962641,-5.33237,-1.55703,2.94971
5;-0.494513,0.180772,-0.298673,-0.486659,0.165393,-0.62586,0.587378,-0.259634,0.551546,0.529316,-0.0179818,-0.0290171,0.133382,-0.271574,0.50523,-0.141682,-0.066009,-0.483465,0.621219,-0.259611,0.20296,-0.592967,-0.268821,-0.0617288,0.2569,0.340714,0.0120704,0.601333,-0.474511,-0.80348,-0.421874,0.116289,0.198568,-0.865982,0.723953,0.295083,0.419138,-0.0435636,-0.517338,0.69824,0.602472,0.121399,-0.0663553,0.131664,-0.698998,0.453918,-0.215356,0.204142,-0.807847,0.0451141;-0.913621,-5.35395,-2.54889,3.7257
6;-0.493129,0.143659,-0.340189,-0.4937,0.159663,-0.637365,0.490164,-0.258009,0.580473,0.616294,0.0218086,-0.17501,0.112794,-0.30479,0.466934,-0.429946,-0.101659,-0.504634,0.601886,-0.200423,0.174749,-0.571447,-0.322838,-0.0967188,0.281978,0.378513,0.089011,0.581298,-0.46977,-0.84429,-0.534974,0.181191,0.199366,-0.854793,0.704169,0.33865,0.447496,-0.0776926,-0.563091,0.668283,0.549658,0.253878,0.123186,0.129346,-0.619879,0.456901,-0.215086,0.237079,-0.80916,0.0160529;-0.822011,-5.86448,-3.46859,4.98567
7;-0.496083,0.0886216,-0.307337,-0.508884,0.0793169,-0.64103,0.478098,-0.249379,0.499855,0.634295,0.0193251,-0.189157,0.170299,-0.314572,0.430953,-0.350109,-0.114574,-0.52141,0.66575,-0.119028,0.193381,-0.624885,-0.287051,-0.0137916,0.282776,0.336338,0.176311,0.535632,-0.470067,-0.851015,-0.51086,0.0939203,0.189829,-0.868725,0.696574,0.336142,0.469672,-0.098386,-0.54255,0.672033,0.558906,0.356778,0.113036,0.121556,-0.51638,0.444735,-0.219994,0.181976,-0.797842,0.030617;-1.4281,-4.78015,-3.11894,4.62064
8;-0.509716,0.0787326,-0.272302,-0.524297,0.0423169,-0.631225,0.451142,-0.248625,0.368666,0.630305,-0.0121588,-0.18953,0.19873,-0.27117,0.461313,-0.438857,-0.121692,-0.521434,0.61143,-0.117536,0.181818,-0.582693,-0.27264,-0.0038712,0.239683,0.293703,0.183406,0.530952,-0.507779,-0.864731,-0.483963,0.158557,0.19987,-0.86638,0.661659,0.362119,0.489623,-0.16392,-0.550873,0.706429,0.587132,0.374072,0.0468905,0.113428,-0.519807,0.447114,-0.217792,0.117429,-0.803868,0.0219644;-1.16181,-4.3486,-3.0219,4.3151
9;-0.601103,0.401002,0.182184,-0.570865,-0.435847,-0.626379,0.565082,-0.569281,0.439722,0.730046,-0.409002,-0.284152,-0.102219,-0.331587,0.505359,-0.578651,-0.203472,-0.376985,0.38585,-0.142037,-0.0334674,-0.481069,-0.237257,-0.166756,0.618567,-0.0887334,0.49939,0.143236,-0.470719,-0.843903,-0.690131,-0.296799,-0.175963,-0.916818,0.731344,0.686925,0.281961,0.263654,-0.245949,0.854234,0.552292,0.559822,0.00739644,-0.35395,-0.840259,0.697186,0.190889,0.427641,-0.837163,0.164105;-5.78427,-7.69759,-6.72425,6.6465
