Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;1
11;3
12;2
13;1
14;4
15;1
16;3
17;3
18;1
19;3
20;3
21;1
22;3
23;2
24;1
25;4
26;1
27;3
28;2
29;1
30;4
31;1
32;3
33;2
34;1
35;4
36;1
37;3
38;2
39;1
40;4
41;1
42;3
43;2
44;1
45;4
46;1
47;3
48;2
49;1
50;4
51;1
52;3
53;2
54;1
55;4
56;1
57;3
58;2
59;1
60;4
61;1
62;3
63;2
64;1
65;4
66;1
67;3
68;2
69;1
70;4
71;1
72;3
73;2
74;1
75;4
76;1
77;3
78;2
79;1
80;4
81;1
82;3
83;2
84;1
85;4
86;1
87;3
88;3
89;1
90;3
91;3
92;1
93;3
94;2
95;1
96;4
97;1
98;3
99;2
100;1
101;4
102;1
103;3
104;2
105;1
106;4
107;1
108;3
109;2
110;1
111;4
112;1
113;3
114;2
115;1
116;4
117;1
118;3
119;3
120;1
121;3
122;3
123;1
124;3
125;2
126;1
127;4
128;1
129;3
130;2
131;1
132;4
133;1
134;3
135;2
136;1
137;4
138;1
139;3
140;2
141;1
142;4
143;1
144;3
145;2
146;1
147;4
148;1
149;3
150;2
151;1
152;4
153;1
154;3
155;2
156;1
157;4
158;1
159;3
160;2
161;1
162;4
163;1
164;3
165;2
166;1
167;4
168;1
169;3
170;2
171;1
172;4
173;1
174;3
175;2
176;1
177;4
178;1
179;3
180;2
181;1
182;4
183;1
184;3
185;2
186;1
187;4
188;1
189;3
190;3
191;1
192;3
193;3
194;1
195;3
196;2
197;1
198;4
199;1
200;3
201;2
202;1
203;4
204;1
205;3
206;2
207;1
208;4
209;1
210;3
211;2
212;1
213;4
214;1
215;3
216;2
217;1
218;4
219;1
220;3
221;3
222;1
223;3
224;3
225;1
226;3
227;2
228;1
229;4
230;1
231;3
232;2
233;1
234;4
235;1
236;3
237;2
238;1
239;4
240;1
241;3
242;2
243;1
244;4
245;1
246;3
247;2
248;1
249;4
250;1
251;3
252;2
253;1
254;4
255;1
256;3
257;2
258;1
259;4
260;1
261;3
262;2
263;1
264;4
265;1
266;3
267;2
268;1
269;4
270;1
271;3
272;2
273;1
274;4
275;1
276;3
277;2
278;1
279;4
280;1
281;3
282;2
283;1
284;4
285;1
286;3
287;2
288;1
289;4
290;1
291;3
292;3
293;1
294;3
295;3
296;1
297;3
298;2
299;1
300;0
