Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.33133,0.625005,0.339748,0.187177,-0.321613,0.716596,0.707113,-0.391907,0.569749,-0.372456,-0.508893,0.64677,0.259921,0.573226,0.604482,-0.175844,-0.0582731,-0.365591,0.383599,0.424346,-0.0449783,-0.151753,0.555002,0.335529,-7.32444e-05,-0.302774,-0.473675,0.578367,-0.211441,0.392774,-0.750619,-0.159972,-0.36819,0.287126,-0.555052,0.259819,-0.326366,0.180206,0.121243,-0.307457,0.277419,-0.612187,-0.1604,0.573963,-0.309379,0.499306,-0.737795,0.456137,-0.365845,0.545169;-6.08982,-3.03871,-8.70137,14.1687
1;0.381188,0.634499,0.466566,-0.409842,-0.56719,0.865414,0.851904,-0.561985,0.657625,-0.861853,-0.415156,0.720066,-0.379671,0.855194,0.377835,0.0745921,-0.693707,-0.602092,0.521177,0.817344,-0.21859,-0.152568,0.930248,0.543323,0.0684306,-0.0612088,0.0321985,0.565827,-0.0938454,0.278986,-0.962544,0.0268074,-0.531247,0.422234,-0.861346,-0.0277022,-0.727613,-0.127794,-0.553648,-0.0578369,-0.354477,-0.48592,-0.732409,0.66724,0.503439,-0.0539844,-0.850609,0.740071,-0.324418,0.718442;-19.4694,-3.5255,-5.52254,13.2234
2;0.470932,0.809639,0.00778999,-0.579192,-0.380045,0.965393,0.9645,-0.553483,0.916094,-0.814173,0.0606192,0.578095,-0.450516,0.875725,0.539485,0.779515,0.509007,-0.58698,0.304066,0.868851,-0.201953,-0.0201993,0.947995,0.842433,0.602576,0.834685,0.212796,0.414614,-0.0697433,0.27213,-0.980848,0.0811234,-0.454524,-0.821495,-0.78992,-0.223954,-0.480808,0.146099,-0.787217,0.217899,-0.856165,0.398516,-0.7167,0.784042,0.552655,-0.394207,-0.920366,0.89546,-0.698248,0.935491;-18.7728,-2.8698,-4.60424,4.5432
3;0.102487,0.913819,0.321316,-0.600792,0.359703,0.954436,0.991243,-0.848216,0.963834,-0.881172,0.625938,0.387546,-0.0678543,0.860637,0.717059,0.668808,0.676298,-0.773269,0.6413,0.932653,0.149205,0.0703464,0.916702,0.973512,0.606594,0.592445,-0.257869,0.772215,-0.92146,0.260377,-0.983755,0.281918,-0.743709,-0.786904,-0.512809,-0.160815,-0.787104,0.0274945,-0.595689,0.854313,-0.938754,0.283265,-0.824958,0.871856,0.857233,-0.511273,-0.797272,0.973062,-0.868028,0.326129;-25.6038,-5.11175,-4.54125,-2.74569
4;-0.523773,0.864473,0.250881,-0.647034,0.517554,0.982953,0.994223,-0.831334,0.971573,-0.903839,0.525625,0.329018,-0.237133,0.878753,0.423825,0.506028,0.476511,-0.849652,0.812272,0.930498,-0.0809668,-0.00325996,0.808518,0.984648,0.406431,0.653217,-0.406959,0.800306,-0.948322,0.0822896,-0.974822,0.214091,-0.727732,-0.85367,-0.52968,-0.00824466,-0.790307,0.610447,-0.68306,0.922786,-0.96017,0.166448,-0.950974,0.949942,0.852959,-0.591319,-0.859666,0.959983,-0.897757,0.419248;-32.4169,-4.4897,-1.29529,-5.11886
5;-0.705604,0.647955,0.126451,0.258745,-0.0705444,0.995185,0.985569,-0.494991,0.851798,-0.652739,0.814756,0.807058,-0.108815,0.633498,0.752456,0.139122,-0.0910165,-0.889688,0.61568,0.769723,0.0903783,0.00474115,0.0505232,0.816232,0.040286,0.502947,-0.640248,0.893028,-0.67929,0.342878,-0.892005,-0.0639725,-0.496555,-0.835648,-0.531474,0.423442,-0.452628,0.895292,-0.384562,-0.00894791,-0.452701,-0.886241,-0.820316,0.916253,0.0619072,-0.263874,-0.859715,0.70196,-0.786061,0.871114;-26.9998,-3.72693,-2.73316,0.613854
6;0.0730664,0.810004,-0.381425,-0.182794,-0.626422,0.962161,0.964369,-0.55952,0.852627,-0.91662,0.221537,0.807689,-0.373328,0.785921,0.555286,0.272929,-0.152203,-0.774708,0.541256,0.815119,-0.155516,0.0342803,0.730984,0.770462,0.73305,0.0696245,-0.046621,0.745165,-0.618191,0.310285,-0.958779,-0.583242,-0.0391015,0.205888,-0.874905,0.499402,-0.738956,0.530265,-0.610732,0.0839141,-0.539237,-0.715343,-0.865814,0.78267,0.625377,0.0652924,-0.894269,0.533914,-0.508611,0.905926;-23.1502,-8.05001,-6.47888,9.53503
7;-0.0710213,0.591582,-0.0425929,-0.0310477,-0.774675,0.953004,0.97464,-0.581123,0.910552,-0.815521,0.489276,0.918475,-0.498232,0.919804,0.882477,0.748696,0.453594,-0.666011,0.642427,0.924572,-0.328724,-0.124389,0.940546,0.871452,0.855127,0.685601,0.0421506,0.765215,-0.103085,0.501946,-0.990707,-0.209405,-0.428604,-0.812786,-0.63626,0.398547,-0.540926,0.568574,-0.799108,-0.0320425,-0.797223,-0.200334,-0.919847,0.528612,0.641587,-0.509166,-0.883018,0.851935,-0.649232,0.888233;-23.2304,-4.65878,-4.15032,3.08755
8;-0.0826566,0.83842,0.00242488,-0.170244,-0.429919,0.901025,0.993102,-0.865855,0.940421,-0.931766,0.789398,0.895463,0.0750204,0.927084,0.84755,0.564929,0.674647,-0.706403,0.773132,0.945553,0.103812,0.0274922,0.899657,0.969499,0.628237,0.55076,-0.322347,0.925843,-0.891468,0.488767,-0.981254,0.0752847,-0.621575,-0.688583,-0.310804,0.383463,-0.818522,0.154926,-0.506399,0.719515,-0.9264,-0.188183,-0.929818,0.635427,0.898891,-0.738177,-0.734721,0.897701,-0.820619,0.586118;-25.4472,-7.60528,-4.36966,-2.88774
9;-0.493261,0.743747,0.297091,-0.213201,-0.19786,0.95738,0.99335,-0.853971,0.934088,-0.928386,0.800783,0.870493,-0.275329,0.934048,0.766154,0.51605,0.317932,-0.735047,0.861071,0.948173,-0.0449485,0.024097,0.872167,0.982705,0.533443,0.41382,-0.487535,0.912067,-0.93807,0.32014,-0.975038,0.0426777,-0.68096,-0.801552,-0.308596,0.502086,-0.821074,0.585498,-0.512114,0.907081,-0.93895,-0.297665,-0.971398,0.754607,0.884291,-0.76049,-0.786672,0.900213,-0.835582,0.559651;-29.4528,-6.47079,-1.86993,-5.25117
10;-0.529623,0.425667,0.24663,0.212789,-0.315068,0.987256,0.977106,-0.0857849,0.558739,-0.786888,0.856832,0.785079,-0.35761,0.148189,0.636598,0.672709,-0.458436,-0.840602,0.319621,0.754182,0.53519,0.233517,0.0449088,0.498002,0.477457,0.677138,-0.323491,0.810133,-0.389497,0.314099,-0.690831,0.308002,0.21056,-0.584171,-0.105745,0.601063,-0.171642,0.943167,-0.17814,0.0571738,-0.576555,-0.758905,-0.732163,0.745699,0.453766,-0.444717,-0.697322,0.16826,-0.389337,0.761236;-24.1128,-4.74474,-0.10032,-4.20976
11;0.581864,0.679569,-0.310507,-0.154092,-0.182358,0.944246,0.941188,0.102124,0.605068,-0.798337,0.173446,0.575429,-0.115111,-0.372342,0.415531,0.744843,-0.0909218,-0.884451,-0.0928719,0.644648,0.67576,0.259791,0.0646505,-0.300116,0.791543,0.378102,0.0254669,0.497993,-0.42087,0.33155,-0.617909,-0.0793538,0.742105,0.24419,-0.511179,0.485265,-0.0487483,0.850418,-0.257085,-0.342758,-0.676035,-0.139281,-0.317118,0.638493,0.438548,0.541551,-0.794192,-0.17744,-0.336332,0.703219;-11.081,-5.69431,-6.46341,7.1178
12;0.667341,0.502971,0.395283,-0.544517,-0.138487,0.573354,0.484605,0.132169,0.784274,-0.732876,-0.512541,0.331412,-0.539242,-0.266508,0.199769,0.786081,-0.493026,-0.820687,0.184204,0.88813,0.194535,0.207836,0.812927,-0.260671,0.892532,-0.481637,0.534848,0.226918,-0.540048,0.222452,-0.913719,-0.11237,0.343334,0.238207,-0.757194,0.566301,-0.461331,0.64878,-0.7115,0.0473152,-0.610951,0.638478,-0.317809,0.489174,0.572849,0.565282,-0.708696,0.850666,-0.218954,0.219655;-8.69839,-1.92374,-5.18229,10.3688
13;0.801914,0.0949436,0.183334,-0.3336,0.49393,0.936753,0.945175,0.406441,0.920656,-0.776895,-0.548886,0.659489,-0.109019,-0.518611,-0.189974,0.795544,-0.693568,-0.62684,0.500297,0.674769,0.296438,0.256689,0.471218,-0.149101,0.735849,0.438112,0.780458,0.539303,-0.462609,0.310177,-0.770752,0.131907,-0.0173512,-0.464823,-0.857769,-0.143599,0.0178453,0.595998,-0.720459,0.0214745,-0.808795,0.857042,-0.76735,0.636382,0.316394,0.267348,-0.639674,0.943941,-0.256924,0.747311;-12.512,-0.640754,-3.717,5.92164
14;0.504854,0.348093,0.159283,-0.31883,0.76625,0.853888,0.977141,-0.151742,0.953288,-0.802034,-0.226998,0.32643,0.119809,-0.549974,0.186546,0.707042,-0.57506,-0.80897,0.58764,0.811287,0.718025,0.292655,0.535224,0.315953,0.801776,-0.639379,0.569169,0.781596,-0.918514,0.322367,-0.714151,0.237666,-0.355572,0.061004,-0.723046,-0.288335,-0.453995,0.457025,-0.301833,0.84091,-0.947959,0.867834,-0.766372,0.835422,0.627409,0.196364,-0.186721,0.941453,-0.354307,0.769163;-16.6763,-4.42511,-5.38953,0.83079
15;0.0108392,-0.260439,0.414542,-0.586941,0.887512,0.930572,0.990988,-0.0620947,0.971876,-0.727629,0.0119936,0.0675581,-0.0140438,-0.456528,0.165941,0.712686,-0.804759,-0.88765,0.685018,0.815314,0.720534,0.200286,0.128981,0.52928,0.80886,-0.361398,0.405157,0.762653,-0.955385,0.0150945,-0.738931,0.357105,-0.610913,-0.287643,-0.722009,-0.306633,-0.449482,0.682974,-0.425012,0.871355,-0.96055,0.776025,-0.916338,0.878443,0.7524,0.0189587,-0.252109,0.925689,-0.540646,0.80114;-24.3759,-1.47829,0.0379723,-3.00763
16;-0.197186,0.617359,-0.0872793,-0.703895,0.692229,0.966059,0.992494,-0.693022,0.977918,-0.811484,-0.136757,0.1453,0.0760375,0.783991,0.405675,0.586102,0.384088,-0.852213,0.842832,0.936328,0.196475,-0.0765853,0.570855,0.883807,0.721156,-0.364249,-0.410709,0.82424,-0.975691,0.366008,-0.982709,-0.140625,-0.831827,-0.792152,-0.454734,0.275788,-0.771857,0.338314,-0.65198,0.816491,-0.954183,0.491306,-0.93473,0.921198,0.768391,-0.245369,-0.737065,0.9687,-0.901838,0.906517;-27.8156,-5.24293,-0.936304,0.703211
