Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.388387,0.041175,0.432201,-0.343612,-0.0997038,-0.354057,0.0931884,0.212564,-0.476807,0.496811,-0.383268,0.459232,-0.103031,-0.420365,-0.491328,0.527337,-0.0330984,-0.230167,-0.43743,-0.515085,-0.455191,-0.271265,-0.505545,-0.512876,-0.285481,0.212998,0.480882,0.349091,0.0211987,0.28988,0.33314,-0.113451,-0.397534,-0.446876,-0.288997,-0.0936435,-0.341247,-0.193624,0.378208,-0.433046,-0.358539,-0.515563,-0.502068,-0.0848807,-0.153762,-0.428913,-0.4108,0.320166,0.00950716,-0.189833;-3.61417,1.47508,0.946452,3.46281
1;0.501314,-0.404177,0.378168,-0.632395,0.00861003,-0.429311,-0.371256,0.476349,-0.729696,0.332711,-0.34849,0.395809,-0.17799,-0.229228,0.0678719,0.374037,0.0614118,-0.392347,-0.406362,-0.581973,-0.676334,-0.330728,-0.622452,-0.606322,0.0502341,0.224426,0.0207744,-0.0353934,0.177572,0.218571,0.414279,-0.337183,-0.33297,-0.164747,-0.210905,-0.161976,-0.281667,0.0485263,0.363338,0.0143928,-0.63149,-0.37615,-0.383216,0.499939,0.555016,-0.185535,-0.146559,0.589541,0.0419196,0.00433093;-3.98486,2.58389,-0.815942,3.56257
2;0.600911,-0.464691,0.489314,-0.560974,-0.0608558,-0.488303,0.0210348,0.353407,-0.671296,0.348617,-0.428028,0.642162,-0.0717545,-0.442527,0.104421,0.417603,0.184628,-0.495685,-0.298828,-0.626285,-0.642982,-0.223952,-0.642042,-0.610932,0.0121643,0.293121,0.119412,0.136501,-0.0746279,0.152422,0.298019,-0.193578,-0.50652,-0.309096,-0.233819,-0.187539,-0.572433,-0.090231,0.31845,-0.254527,-0.241175,-0.291842,-0.406785,0.369467,0.141271,-0.214275,-0.0757659,0.436675,0.0457852,-0.0872807;-5.00662,4.2062,-0.484552,3.1765
3;0.549622,-0.514974,0.356088,-0.599014,0.0966241,-0.474092,-0.0626979,0.440917,-0.741394,0.448129,-0.359312,0.627815,-0.192469,-0.378694,-0.104395,0.459241,0.0682454,-0.555371,-0.333302,-0.66294,-0.722506,-0.326788,-0.647373,-0.637777,-0.00839433,0.333004,0.247393,0.123732,-0.13399,0.0576577,0.443396,-0.351455,-0.490861,-0.303089,-0.298416,-0.2118,-0.424137,0.0363706,0.499073,-0.125159,-0.345302,-0.37081,-0.381783,0.292504,0.214495,-0.0226776,-0.127062,0.315276,-0.00799061,0.0978845;-4.49759,2.27066,-0.33685,3.46733
4;0.602762,-0.488233,0.314837,-0.668441,0.0241673,-0.481693,-0.0016662,0.398359,-0.752473,0.392547,-0.356432,0.569916,-0.0611295,-0.524391,-0.0117362,0.39365,0.133018,-0.527801,-0.322535,-0.659048,-0.726137,-0.323046,-0.648348,-0.652689,0.0127408,0.320483,0.0943232,-0.0291419,-0.0419917,0.0716959,0.38965,-0.389015,-0.440001,-0.296406,-0.223701,-0.0508226,-0.431432,-0.000497143,0.403917,-0.0192889,-0.358277,-0.276735,-0.44958,0.257557,0.274093,-0.143501,-0.0592126,0.492481,0.0542474,0.0790336;-5.66576,2.62148,-0.786982,2.99935
5;0.601864,-0.473444,0.385646,-0.511756,-0.0246675,-0.495379,0.0986624,0.37599,-0.722208,0.475721,-0.3992,0.624604,-0.1372,-0.442312,-0.0339003,0.435866,0.0845461,-0.468406,-0.291936,-0.663985,-0.704096,-0.365363,-0.600361,-0.64806,-0.00367161,0.320205,0.201015,0.0579099,-0.103654,0.0352225,0.480917,-0.334955,-0.51086,-0.350688,-0.21328,-0.113561,-0.4025,-0.0444818,0.457441,-0.0227939,-0.252629,-0.288924,-0.295198,0.26655,0.192322,-0.103432,-0.0552713,0.45807,-0.0618741,0.13339;-4.69942,1.92522,-0.129206,3.28423
6;0.769403,-0.74831,0.357278,-0.768153,-0.0943727,-0.516778,-0.258701,0.712494,-0.718375,0.634726,-0.165117,0.633257,-0.00743976,-0.603478,-0.283425,0.746374,0.3123,-0.228365,-0.0374945,-0.842824,-0.67826,-0.580309,-0.742774,-0.838476,-0.432475,0.485327,0.138141,-0.124549,0.0875902,-0.352967,0.731615,-0.134192,-0.530992,-0.616028,-0.159298,-0.104436,0.0550116,0.200477,0.567175,0.29862,-0.656664,-0.422785,-0.0204181,0.455015,0.709171,0.293512,0.449945,0.757554,-0.17367,0.0228403;-4.58582,-1.82796,0.68312,5.31152
7;0.820957,-0.732747,0.519451,-0.79653,-0.40005,-0.563759,0.0453112,0.649668,-0.73611,0.621395,-0.382867,0.846221,0.276383,-0.706892,0.232749,0.803883,0.29961,-0.316571,0.0142443,-0.813145,-0.6812,-0.63906,-0.707257,-0.867233,-0.508083,0.395601,-0.137179,-0.0910167,-0.171938,-0.271814,0.734627,-0.0797172,-0.726975,-0.578249,-0.333543,-0.188644,-0.149564,0.132006,0.488746,0.346442,-0.687692,-0.376621,-0.386679,0.555129,0.784456,0.184481,0.611193,0.832448,-0.20057,-0.202133;-5.80697,-0.465475,0.651924,7.90424
8;0.815892,-0.916317,0.65069,-0.255678,-0.546702,-0.833342,0.541916,0.856353,-0.777981,0.717427,-0.0576298,0.949422,0.426314,-0.890786,-0.0727793,0.603686,0.267335,-0.752756,0.386888,-0.840911,-0.812098,-0.827491,-0.833185,-0.951385,-0.614752,0.0141787,-0.620074,-0.5217,0.193675,-0.520987,0.717615,-0.463718,-0.514492,-0.455601,-0.235098,-0.639191,-0.575686,-0.386456,0.208803,0.0395365,-0.6718,-0.628981,-0.280128,0.852326,0.899343,0.432028,0.552346,0.371309,-0.430058,-0.432917;-7.22955,0.781885,-2.02918,3.05947
9;0.912957,-0.908636,-0.386096,-0.759568,-0.0975911,-0.764511,0.42563,0.808502,-0.338915,0.940758,-0.193039,0.971461,0.795715,-0.934441,0.461157,0.245311,0.762584,-0.838107,-0.103174,-0.911838,-0.803293,-0.799459,-0.914905,-0.989269,-0.0517847,0.226215,-0.832917,-0.219941,-0.845521,-0.843759,0.864965,-0.866344,-0.564165,-0.704816,0.802661,-0.797897,-0.798065,-0.213602,-0.254199,0.0196427,0.00872875,-0.308604,0.0790082,0.77937,0.959075,0.20486,0.451037,0.180962,-0.655325,-0.541723;-10.684,-1.03346,-4.01165,2.11874
