Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.232992,0.139279,-0.252247,0.00748088,-0.527503,0.241657,-0.0534092,0.334323,0.494425,0.489916,0.0498628,-0.47193,0.408531,-0.35583,0.0484158,0.0100405,-0.00570979,-0.511254,-0.182532,-0.503511;0.2314,-0.127575,-2.93577,1.81833
1;0.251395,0.26577,-0.707689,0.161926,-0.596632,-0.287728,-0.35152,-0.0895395,0.614186,0.493817,0.0984169,-0.451179,0.1968,-0.35583,-0.0901865,0.462712,-0.00570979,-0.652218,-0.182532,-0.311805;-1.00683,0.889322,-3.25777,3.4712
2;0.0485607,-0.12412,-0.377114,0.155244,-0.692116,-0.396668,0.0305511,-0.146058,0.588728,0.426618,-0.00823751,-0.451012,0.481376,-0.35583,-0.0888438,0.563756,-0.00570979,-0.34164,-0.182532,-0.81709;-0.986406,0.107242,-3.73585,1.77158
3;0.530813,-0.180246,-0.124021,0.15519,-0.659772,-0.0893395,0.0834014,-0.222511,0.621136,0.55957,-0.0302423,-0.453888,0.281297,-0.35583,-0.088833,0.528029,-0.00570979,-0.303761,-0.182532,-0.867567;-1.61645,-0.153165,-3.32529,2.66371
4;0.570909,-0.0081878,-0.66113,0.156117,-0.688635,-0.148587,0.154099,-0.196869,0.625461,0.576354,0.0318403,-0.448188,0.652399,-0.35583,-0.0890191,0.549108,-0.00570979,-0.239967,-0.182532,-0.760024;-1.34873,0.686185,-4.36316,2.37987
5;0.478961,-0.0422942,-0.665974,0.154279,-0.644266,-0.126872,0.130526,-0.219765,0.631188,0.59748,0.0198761,-0.447466,0.670696,-0.35583,-0.0886502,0.556157,-0.00570979,-0.259481,-0.182532,-0.789012;-1.26688,0.546636,-4.28605,2.40994
6;0.291093,-0.0826163,-0.811618,0.448002,-0.706759,-0.104014,0.0205452,0.297143,0.261233,0.234962,-0.204596,-0.0772456,0.756675,-0.731874,-0.36597,0.0523407,-0.0655749,0.337261,0.295499,-0.547741;-0.689865,1.47476,-3.5028,0.308317
7;0.305527,-0.415859,-0.819226,-0.328332,-0.270786,0.37501,-0.359871,-0.0116357,0.570216,0.85318,0.304125,-0.720939,0.776114,-0.0257688,-0.279165,0.187106,-0.38151,-0.670507,0.360629,-0.813773;0.645182,-0.0480094,-1.62411,3.70342
8;0.407851,0.307483,-0.888666,-0.12764,-0.392244,-0.458292,-0.0867714,0.336308,0.233631,0.808965,0.3892,-0.704571,0.763152,-0.0257688,-0.28231,0.459429,-0.38151,-0.638566,0.360629,-0.638923;-0.0374473,0.867932,-3.94432,2.19378
9;-0.0238561,-0.322534,-0.875374,0.190802,-0.416602,-0.392147,-0.497291,0.630468,-0.195667,0.670389,0.0106768,-0.442802,0.857004,-0.527317,-0.525601,-0.398073,-0.431538,-0.408586,0.69974,-0.867625;0.738629,0.711181,-1.34444,0.725902
10;0.32992,-0.74465,-0.847624,-0.099896,-0.462061,-0.384936,-0.733102,0.701795,0.303855,0.319121,0.221434,-0.663006,0.786898,-0.651662,0.042757,-0.825071,-0.329359,-0.842993,0.465156,-0.393065;1.25656,1.08589,1.55411,2.51499
11;-0.530149,-0.721559,-0.959458,-0.288348,-0.749419,-0.723919,-0.553673,0.759653,0.663059,0.534409,0.212854,-0.826295,0.962382,-0.865791,0.202201,-0.242079,-0.215734,-0.65431,0.0773623,-0.581588;1.90597,1.29318,-1.57724,1.3118
12;-0.391031,-0.400745,-0.737243,-0.0994555,-0.919971,-0.269248,-0.39631,0.394423,0.747372,-0.463764,0.0809794,-0.158441,0.440528,-0.621443,-0.240136,-0.117667,0.444397,-0.921064,-0.552498,-0.667574;-0.00886404,1.51365,-0.464702,1.54871
13;-0.589729,-0.399825,-0.482785,-0.529645,-0.969604,-0.19943,0.293255,0.411862,0.865958,0.248513,0.161155,-0.517407,0.755376,-0.852489,-0.253219,0.33029,0.537496,-0.59236,-0.781154,-0.755073;0.478952,1.20346,-4.43501,0.98984
