Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.515405,-0.290972,-0.0561708,-0.402621,0.527087,-0.00099535,-0.305811,0.051717,-0.147581,0.0646004,0.523478,-0.125769,0.426387,-0.267309,0.419085,-0.282099,-0.338539,0.180939,0.410189,0.412128,-0.12377,-0.338881,-0.359397,-0.187609,-0.15319,0.508853,-0.504087,-0.453577,-0.481821,-0.487294,-0.508347,0.37821,0.424288,0.269755,-0.332533,-0.241589,0.0866115,-0.101266,-0.511881,0.295587;-2.25758,-3.28903,0.0831966,1.32004
1;-0.416985,-0.106079,-0.56293,-0.481822,0.211268,-0.301643,-0.300438,0.119559,0.48661,-0.635327,0.51685,-0.0320514,0.256693,-0.167718,0.300043,0.0469251,0.0521456,0.0945185,0.317578,0.412128,-0.548913,-0.415734,-0.559885,-0.120739,-0.118929,0.526718,0.0612139,-0.364468,-0.0663803,-0.556561,-0.177598,0.163719,0.422798,0.319266,-0.117931,0.249577,0.081932,-0.598717,-0.488314,0.180754;-2.63711,-3.6836,0.83143,1.14196
2;0.0977631,-0.20077,-0.328304,-0.445193,0.218589,-0.449228,-0.420175,0.076539,0.515385,-0.551606,0.591856,-0.0421325,0.401283,-0.171774,0.509158,-0.0706403,0.448275,0.165365,0.168936,0.412128,-0.306423,-0.379678,-0.344241,0.0655433,-0.120788,0.725394,0.0856251,-0.405963,-0.163314,-0.664516,-0.313883,0.174129,0.677418,0.0215285,-0.314577,0.278352,0.0881216,-0.305396,-0.821763,0.0894481;-2.9692,-3.62876,0.199395,1.29786
3;-0.135468,-0.215212,0.0466618,-0.487121,0.215107,-0.568741,-0.244517,0.0986171,0.821846,-0.306881,0.628641,-0.257976,0.355354,-0.151856,0.324387,0.193301,0.364176,0.183286,0.356348,0.412128,-0.327334,-0.409328,-0.586266,-0.0275031,-0.118329,0.596533,0.136602,-0.484349,-0.270145,-0.788155,-0.29175,0.0242904,0.618573,0.00357448,-0.126319,0.445117,0.0781957,0.100686,-0.860243,0.132232;-0.85472,-4.27351,0.786117,1.78992
4;-0.467946,-0.0601067,-0.102689,-0.541373,0.174854,-0.642233,-0.366386,0.101977,0.798124,-0.267906,0.513956,-0.144149,0.455164,-0.181634,0.419743,0.366232,-0.202316,0.178729,0.324934,0.412128,-0.291999,-0.416696,-0.434647,-0.0139869,-0.122272,0.599022,0.2006,-0.398248,-0.471411,-0.776564,-0.332698,0.00679744,0.618758,-0.174161,-0.198106,0.179284,0.0600856,-0.326568,-0.783071,0.155859;-2.2737,-2.96626,0.469264,1.12751
5;-0.210292,-0.138099,-0.323736,-0.505932,0.1888,-0.673007,-0.302424,0.0657915,0.833036,-0.121538,0.549551,-0.0486883,0.513284,-0.178972,0.252228,0.269567,-0.352954,0.126248,0.348557,0.412128,-0.384181,-0.414827,-0.499195,0.097499,-0.129456,0.67472,0.18236,-0.42819,-0.110819,-0.813473,-0.368082,0.041865,0.682462,-0.159823,-0.0570181,0.319836,0.172903,-0.269825,-0.684847,0.238198;-3.61251,-2.96535,0.211628,0.837994
6;-0.208878,0.295955,-0.0381019,-0.37686,-0.262983,-0.761889,-0.653073,0.37767,0.922038,-0.67293,0.389591,-0.198746,0.447992,-0.483317,0.166984,0.114674,0.142846,0.579423,0.105042,0.556084,-0.36068,0.172928,-0.726467,-0.463491,-0.115127,0.352886,0.0203766,-0.548252,-0.492235,-0.779723,-0.692837,0.235262,0.886862,-0.478105,-0.581816,-0.0290436,0.0288861,-0.425949,-0.304304,0.120331;1.62069,-6.10839,0.712115,0.347754
7;0.145553,0.272232,0.224633,-0.338924,0.501114,-0.729732,0.109548,0.310216,0.92575,-0.202345,0.677731,-0.515873,0.469202,-0.393558,0.348064,-0.71687,-0.662134,0.198252,0.0896187,0.181096,-0.892744,-0.463758,-0.947447,-0.553495,0.293514,0.397906,-0.071053,0.330287,-0.548039,-0.895211,0.0386473,0.628243,0.805638,-0.155361,-0.197229,0.560739,0.739245,0.154488,-0.92153,-0.0502214;-5.64469,-15.0656,-0.79759,0.808677
8;0.144736,0.592369,0.442637,-0.500979,0.742475,-0.769705,0.149742,0.315245,0.908425,-0.861835,0.563695,-0.623643,0.302266,0.0086626,0.665832,0.136801,-0.665619,0.212691,0.392338,0.181096,-0.639736,-0.303285,-0.701814,-0.136467,0.528986,0.485966,0.124621,0.43952,-0.672279,-0.631331,0.391835,0.428323,0.900967,0.521164,0.00409107,-0.238717,0.613661,0.00147156,-0.756057,-0.0842634;-6.54931,-11.9022,-2.42963,2.8557
9;0.310741,0.821141,0.555541,-0.415659,0.449722,-0.762641,-0.609687,0.511132,0.883592,-0.832581,0.655935,-0.712484,0.640355,-0.470739,0.490207,0.053929,-0.735264,0.668697,0.111154,0.355818,-0.556102,0.263442,-0.749172,-0.52987,0.467752,0.297668,-0.340831,0.210277,-0.947843,-0.395651,-0.340537,0.595589,0.972578,0.083629,0.13342,-0.62986,0.596486,-0.437495,-0.84181,-0.042996;-5.88404,-11.3623,-2.14489,2.52714
